"SourceSampleId","SampleId","SpecimenNumber","TraitName","TraitInstanceNumber","MeasureDateTime","TraitValue","Location","Link:PlotId"
"","5124","0","1:Maize_Ear_Moisture content_%","3","2019-09-26T18:17:18+0200","65.00","","373"
"","5131","0","2:Maize_Grain_Fresh weight_g","1","2019-09-26T18:17:36+0200","20.00","","374"
"","5132","0","2:Maize_Grain_Fresh weight_g","2","2019-09-26T18:17:38+0200","21.00","","374"
"","5133","0","2:Maize_Grain_Fresh weight_g","3","2019-09-26T18:17:40+0200","22.00","","374"
"","5128","0","1:Maize_Grain_Fresh weight_g","1","2019-09-26T18:17:30+0200","9.00","","374"
"","5129","0","1:Maize_Grain_Fresh weight_g","2","2019-09-26T18:17:31+0200","8.00","","374"
"","5130","0","1:Maize_Grain_Fresh weight_g","3","2019-09-26T18:17:32+0200","9.00","","374"
"","5134","0","3:Maize_Grain_Fresh weight_g","1","2019-09-26T18:17:42+0200","30.00","","374"
"","5135","0","3:Maize_Grain_Fresh weight_g","2","2019-09-26T18:17:43+0200","31.00","","374"
"","5136","0","3:Maize_Grain_Fresh weight_g","3","2019-09-26T18:17:45+0200","30.00","","374"
"","5372","0","Amount_harvested_g","1","2019-09-26T18:18:03+0200","1800.00","","374"
"","5140","0","2:Maize_Ear_Moisture content_%","1","2019-09-26T18:17:50+0200","50.00","","374"
"","5141","0","2:Maize_Ear_Moisture content_%","2","2019-09-26T18:17:52+0200","50.00","","374"
"","5142","0","2:Maize_Ear_Moisture content_%","3","2019-09-26T18:18:00+0200","50.00","","374"
"","5137","0","1:Maize_Ear_Moisture content_%","1","2019-09-26T18:17:46+0200","70.00","","374"
"","5138","0","1:Maize_Ear_Moisture content_%","2","2019-09-26T18:17:48+0200","71.00","","374"
"","5139","0","1:Maize_Ear_Moisture content_%","3","2019-09-26T18:17:49+0200","70.00","","374"
"","5146","0","2:Maize_Grain_Fresh weight_g","1","2019-09-26T18:18:20+0200","15.00","","375"
"","5147","0","2:Maize_Grain_Fresh weight_g","2","2019-09-26T18:18:21+0200","14.00","","375"
"","5148","0","2:Maize_Grain_Fresh weight_g","3","2019-09-26T18:18:23+0200","15.00","","375"
"","5143","0","1:Maize_Grain_Fresh weight_g","1","2019-09-26T18:18:17+0200","7.00","","375"
"","5144","0","1:Maize_Grain_Fresh weight_g","2","2019-09-26T18:18:18+0200","7.00","","375"
"","5145","0","1:Maize_Grain_Fresh weight_g","3","2019-09-26T18:18:18+0200","8.00","","375"
"","5149","0","3:Maize_Grain_Fresh weight_g","1","2019-09-26T18:18:24+0200","25.00","","375"
"","5150","0","3:Maize_Grain_Fresh weight_g","2","2019-09-26T18:18:25+0200","25.00","","375"
"","5151","0","3:Maize_Grain_Fresh weight_g","3","2019-09-26T18:18:26+0200","24.00","","375"
"","5373","0","Amount_harvested_g","1","2019-09-26T18:18:37+0200","1750.00","","375"
"","5155","0","2:Maize_Ear_Moisture content_%","1","2019-09-26T18:18:32+0200","45.00","","375"
"","5156","0","2:Maize_Ear_Moisture content_%","2","2019-09-26T18:18:33+0200","45.00","","375"
"","5157","0","2:Maize_Ear_Moisture content_%","3","2019-09-26T18:18:34+0200","42.00","","375"
"","5152","0","1:Maize_Ear_Moisture content_%","1","2019-09-26T18:18:28+0200","65.00","","375"
"","5153","0","1:Maize_Ear_Moisture content_%","2","2019-09-26T18:18:29+0200","65.00","","375"
"","5154","0","1:Maize_Ear_Moisture content_%","3","2019-09-26T18:18:30+0200","66.00","","375"
"","5161","0","2:Maize_Grain_Fresh weight_g","1","2019-09-26T18:19:17+0200","15.00","","376"
"","5162","0","2:Maize_Grain_Fresh weight_g","2","2019-09-26T18:19:18+0200","15.00","","376"
"","5163","0","2:Maize_Grain_Fresh weight_g","3","2019-09-26T18:19:24+0200","1400.00","","376"
"","5158","0","1:Maize_Grain_Fresh weight_g","1","2019-09-26T18:19:14+0200","7.00","","376"
"","5159","0","1:Maize_Grain_Fresh weight_g","2","2019-09-26T18:19:15+0200","7.00","","376"
"","5160","0","1:Maize_Grain_Fresh weight_g","3","2019-09-26T18:19:15+0200","8.00","","376"
"","5164","0","3:Maize_Grain_Fresh weight_g","1","2019-09-26T18:19:25+0200","25.00","","376"
"","5165","0","3:Maize_Grain_Fresh weight_g","2","2019-09-26T18:19:27+0200","25.00","","376"
"","5166","0","3:Maize_Grain_Fresh weight_g","3","2019-09-26T18:19:29+0200","24.00","","376"
"","5374","0","Amount_harvested_g","1","2019-09-26T18:19:42+0200","1750.00","","376"
"","5170","0","2:Maize_Ear_Moisture content_%","1","2019-09-26T18:19:37+0200","44.00","","376"
"","5171","0","2:Maize_Ear_Moisture content_%","2","2019-09-26T18:19:38+0200","42.00","","376"
"","5172","0","2:Maize_Ear_Moisture content_%","3","2019-09-26T18:19:39+0200","41.00","","376"
"","5167","0","1:Maize_Ear_Moisture content_%","1","2019-09-26T18:19:33+0200","65.00","","376"
"","5168","0","1:Maize_Ear_Moisture content_%","2","2019-09-26T18:19:34+0200","66.00","","376"
"","5169","0","1:Maize_Ear_Moisture content_%","3","2019-09-26T18:19:35+0200","63.00","","376"
"","5176","0","2:Maize_Grain_Fresh weight_g","1","2019-09-26T18:20:45+0200","20.00","","377"
"","5177","0","2:Maize_Grain_Fresh weight_g","2","2019-09-26T18:20:46+0200","21.00","","377"
"","5178","0","2:Maize_Grain_Fresh weight_g","3","2019-09-26T18:20:47+0200","20.00","","377"
"","5173","0","1:Maize_Grain_Fresh weight_g","1","2019-09-26T18:20:41+0200","9.00","","377"
"","5174","0","1:Maize_Grain_Fresh weight_g","2","2019-09-26T18:20:42+0200","8.00","","377"
"","5175","0","1:Maize_Grain_Fresh weight_g","3","2019-09-26T18:20:43+0200","9.00","","377"
"","5179","0","3:Maize_Grain_Fresh weight_g","1","2019-09-26T18:20:49+0200","30.00","","377"
"","5180","0","3:Maize_Grain_Fresh weight_g","2","2019-09-26T18:20:50+0200","31.00","","377"
"","5181","0","3:Maize_Grain_Fresh weight_g","3","2019-09-26T18:20:51+0200","31.00","","377"
"","5375","0","Amount_harvested_g","1","2019-09-26T18:21:07+0200","1750.00","","377"
"","5185","0","2:Maize_Ear_Moisture content_%","1","2019-09-26T18:20:59+0200","45.00","","377"
"","5186","0","2:Maize_Ear_Moisture content_%","2","2019-09-26T18:21:00+0200","44.00","","377"
"","5187","0","2:Maize_Ear_Moisture content_%","3","2019-09-26T18:21:01+0200","45.00","","377"
"","5182","0","1:Maize_Ear_Moisture content_%","1","2019-09-26T18:20:54+0200","65.00","","377"
"","5183","0","1:Maize_Ear_Moisture content_%","2","2019-09-26T18:20:55+0200","66.00","","377"
"","5184","0","1:Maize_Ear_Moisture content_%","3","2019-09-26T18:20:56+0200","65.00","","377"
"","5191","0","2:Maize_Grain_Fresh weight_g","1","2019-09-26T18:21:21+0200","15.00","","378"
"","5192","0","2:Maize_Grain_Fresh weight_g","2","2019-09-26T18:21:21+0200","14.00","","378"
"","5193","0","2:Maize_Grain_Fresh weight_g","3","2019-09-26T18:21:23+0200","15.00","","378"
"","5188","0","1:Maize_Grain_Fresh weight_g","1","2019-09-26T18:21:18+0200","7.00","","378"
"","5189","0","1:Maize_Grain_Fresh weight_g","2","2019-09-26T18:21:19+0200","7.00","","378"
"","5190","0","1:Maize_Grain_Fresh weight_g","3","2019-09-26T18:21:20+0200","7.00","","378"
"","5194","0","3:Maize_Grain_Fresh weight_g","1","2019-09-26T18:21:24+0200","25.00","","378"
"","5195","0","3:Maize_Grain_Fresh weight_g","2","2019-09-26T18:21:25+0200","22.00","","378"
"","5196","0","3:Maize_Grain_Fresh weight_g","3","2019-09-26T18:21:26+0200","23.00","","378"
"","5376","0","Amount_harvested_g","1","2019-09-26T18:21:42+0200","1754.00","","378"
"","5200","0","2:Maize_Ear_Moisture content_%","1","2019-09-26T18:21:34+0200","45.00","","378"
"","5201","0","2:Maize_Ear_Moisture content_%","2","2019-09-26T18:21:36+0200","45.00","","378"
"","5202","0","2:Maize_Ear_Moisture content_%","3","2019-09-26T18:21:38+0200","45.00","","378"
"","5197","0","1:Maize_Ear_Moisture content_%","1","2019-09-26T18:21:28+0200","65.00","","378"
"","5198","0","1:Maize_Ear_Moisture content_%","2","2019-09-26T18:21:29+0200","66.00","","378"
"","5199","0","1:Maize_Ear_Moisture content_%","3","2019-09-26T18:21:30+0200","63.00","","378"
"","5206","0","2:Maize_Grain_Fresh weight_g","1","2019-09-26T18:21:52+0200","25.00","","379"
"","5207","0","2:Maize_Grain_Fresh weight_g","2","2019-09-26T18:21:54+0200","25.00","","379"
"","5208","0","2:Maize_Grain_Fresh weight_g","3","2019-09-26T18:21:58+0200","25.00","","379"
"","5203","0","1:Maize_Grain_Fresh weight_g","1","2019-09-26T18:21:48+0200","10.00","","379"
"","5204","0","1:Maize_Grain_Fresh weight_g","2","2019-09-26T18:21:49+0200","11.00","","379"
"","5205","0","1:Maize_Grain_Fresh weight_g","3","2019-09-26T18:21:51+0200","10.00","","379"
"","5209","0","3:Maize_Grain_Fresh weight_g","1","2019-09-26T18:22:04+0200","37.00","","379"
"","5210","0","3:Maize_Grain_Fresh weight_g","2","2019-09-26T18:22:05+0200","37.00","","379"
"","5211","0","3:Maize_Grain_Fresh weight_g","3","2019-09-26T18:22:07+0200","36.00","","379"
"","5377","0","Amount_harvested_g","1","2019-09-26T18:22:22+0200","2010.00","","379"
"","5215","0","2:Maize_Ear_Moisture content_%","1","2019-09-26T18:22:13+0200","50.00","","379"
"","5216","0","2:Maize_Ear_Moisture content_%","2","2019-09-26T18:22:14+0200","52.00","","379"
"","5217","0","2:Maize_Ear_Moisture content_%","3","2019-09-26T18:22:15+0200","51.00","","379"
"","5212","0","1:Maize_Ear_Moisture content_%","1","2019-09-26T18:22:09+0200","70.00","","379"
"","5213","0","1:Maize_Ear_Moisture content_%","2","2019-09-26T18:22:10+0200","71.00","","379"
"","5214","0","1:Maize_Ear_Moisture content_%","3","2019-09-26T18:22:12+0200","70.00","","379"
"","5221","0","2:Maize_Grain_Fresh weight_g","1","2019-09-26T19:04:51+0200","20.00","","380"
"","5222","0","2:Maize_Grain_Fresh weight_g","2","2019-09-26T19:04:53+0200","23.00","","380"
"","5223","0","2:Maize_Grain_Fresh weight_g","3","2019-09-26T19:04:54+0200","20.00","","380"
"","5218","0","1:Maize_Grain_Fresh weight_g","1","2019-09-26T19:04:47+0200","9.00","","380"
"","5219","0","1:Maize_Grain_Fresh weight_g","2","2019-09-26T19:04:49+0200","9.00","","380"
"","5220","0","1:Maize_Grain_Fresh weight_g","3","2019-09-26T19:04:50+0200","9.00","","380"
"","5224","0","3:Maize_Grain_Fresh weight_g","1","2019-09-26T19:04:55+0200","30.00","","380"
"","5225","0","3:Maize_Grain_Fresh weight_g","2","2019-09-26T19:04:56+0200","31.00","","380"
"","5226","0","3:Maize_Grain_Fresh weight_g","3","2019-09-26T19:04:57+0200","30.00","","380"
"","5378","0","Amount_harvested_g","1","2019-09-26T19:05:06+0200","1740.00","","380"
"","5230","0","2:Maize_Ear_Moisture content_%","1","2019-09-26T19:05:01+0200","45.00","","380"
"","5231","0","2:Maize_Ear_Moisture content_%","2","2019-09-26T19:05:02+0200","45.00","","380"
"","5232","0","2:Maize_Ear_Moisture content_%","3","2019-09-26T19:05:04+0200","42.00","","380"
"","5227","0","1:Maize_Ear_Moisture content_%","1","2019-09-26T19:04:58+0200","65.00","","380"
"","5228","0","1:Maize_Ear_Moisture content_%","2","2019-09-26T19:04:59+0200","65.00","","380"
"","5229","0","1:Maize_Ear_Moisture content_%","3","2019-09-26T19:05:00+0200","65.00","","380"
"","5236","0","2:Maize_Grain_Fresh weight_g","1","2019-09-26T19:05:16+0200","20.00","","381"
"","5237","0","2:Maize_Grain_Fresh weight_g","2","2019-09-26T19:05:17+0200","20.00","","381"
"","5238","0","2:Maize_Grain_Fresh weight_g","3","2019-09-26T19:05:18+0200","20.00","","381"
"","5233","0","1:Maize_Grain_Fresh weight_g","1","2019-09-26T19:05:12+0200","9.00","","381"
"","5234","0","1:Maize_Grain_Fresh weight_g","2","2019-09-26T19:05:13+0200","8.00","","381"
"","5235","0","1:Maize_Grain_Fresh weight_g","3","2019-09-26T19:05:14+0200","9.00","","381"
"","5239","0","3:Maize_Grain_Fresh weight_g","1","2019-09-26T19:05:19+0200","30.00","","381"
"","5240","0","3:Maize_Grain_Fresh weight_g","2","2019-09-26T19:05:20+0200","30.00","","381"
"","5241","0","3:Maize_Grain_Fresh weight_g","3","2019-09-26T19:05:22+0200","30.00","","381"
"","5379","0","Amount_harvested_g","1","2019-09-26T19:05:34+0200","1820.00","","381"
"","5245","0","2:Maize_Ear_Moisture content_%","1","2019-09-26T19:05:29+0200","50.00","","381"
"","5246","0","2:Maize_Ear_Moisture content_%","2","2019-09-26T19:05:30+0200","50.00","","381"
"","5247","0","2:Maize_Ear_Moisture content_%","3","2019-09-26T19:05:32+0200","50.00","","381"
"","5242","0","1:Maize_Ear_Moisture content_%","1","2019-09-26T19:05:23+0200","70.00","","381"
"","5243","0","1:Maize_Ear_Moisture content_%","2","2019-09-26T19:05:25+0200","70.00","","381"
"","5244","0","1:Maize_Ear_Moisture content_%","3","2019-09-26T19:05:27+0200","71.00","","381"
"","5251","0","2:Maize_Grain_Fresh weight_g","1","2019-09-26T19:05:46+0200","20.00","","382"
"","5252","0","2:Maize_Grain_Fresh weight_g","2","2019-09-26T19:05:47+0200","21.00","","382"
"","5253","0","2:Maize_Grain_Fresh weight_g","3","2019-09-26T19:05:48+0200","20.00","","382"
"","5248","0","1:Maize_Grain_Fresh weight_g","1","2019-09-26T19:05:41+0200","9.00","","382"
"","5249","0","1:Maize_Grain_Fresh weight_g","2","2019-09-26T19:05:42+0200","9.00","","382"
"","5250","0","1:Maize_Grain_Fresh weight_g","3","2019-09-26T19:05:43+0200","8.00","","382"
"","5254","0","3:Maize_Grain_Fresh weight_g","1","2019-09-26T19:05:49+0200","30.00","","382"
"","5255","0","3:Maize_Grain_Fresh weight_g","2","2019-09-26T19:05:50+0200","31.00","","382"
"","5256","0","3:Maize_Grain_Fresh weight_g","3","2019-09-26T19:05:51+0200","31.00","","382"
"","5380","0","Amount_harvested_g","1","2019-09-26T19:06:04+0200","1841.00","","382"
"","5260","0","2:Maize_Ear_Moisture content_%","1","2019-09-26T19:05:57+0200","50.00","","382"
"","5261","0","2:Maize_Ear_Moisture content_%","2","2019-09-26T19:05:58+0200","54.00","","382"
"","5262","0","2:Maize_Ear_Moisture content_%","3","2019-09-26T19:06:00+0200","52.00","","382"
"","5257","0","1:Maize_Ear_Moisture content_%","1","2019-09-26T19:05:54+0200","70.00","","382"
"","5258","0","1:Maize_Ear_Moisture content_%","2","2019-09-26T19:05:55+0200","70.00","","382"
"","5259","0","1:Maize_Ear_Moisture content_%","3","2019-09-26T19:05:56+0200","71.00","","382"
"","5266","0","2:Maize_Grain_Fresh weight_g","1","2019-09-26T19:08:54+0200","20.00","","383"
"","5267","0","2:Maize_Grain_Fresh weight_g","2","2019-09-26T19:08:56+0200","22.00","","383"
"","5268","0","2:Maize_Grain_Fresh weight_g","3","2019-09-26T19:08:57+0200","20.00","","383"
"","5263","0","1:Maize_Grain_Fresh weight_g","1","2019-09-26T19:08:48+0200","9.00","","383"
"","5264","0","1:Maize_Grain_Fresh weight_g","2","2019-09-26T19:08:50+0200","9.00","","383"
"","5265","0","1:Maize_Grain_Fresh weight_g","3","2019-09-26T19:08:51+0200","9.00","","383"
"","5269","0","3:Maize_Grain_Fresh weight_g","1","2019-09-26T19:08:58+0200","30.00","","383"
"","5270","0","3:Maize_Grain_Fresh weight_g","2","2019-09-26T19:08:59+0200","30.00","","383"
"","5271","0","3:Maize_Grain_Fresh weight_g","3","2019-09-26T19:09:00+0200","31.00","","383"
"","5381","0","Amount_harvested_g","1","2019-09-26T21:05:52+0200","50.00","","383"
"","5275","0","2:Maize_Ear_Moisture content_%","1","2019-09-26T21:05:51+0200","50.00","","383"
"","5276","0","2:Maize_Ear_Moisture content_%","2","2019-09-26T21:05:51+0200","50.00","","383"
"","5277","0","2:Maize_Ear_Moisture content_%","3","2019-09-26T21:05:51+0200","51.00","","383"
"","5272","0","1:Maize_Ear_Moisture content_%","1","2019-09-26T19:09:01+0200","70.00","","383"
"","5273","0","1:Maize_Ear_Moisture content_%","2","2019-09-26T19:09:02+0200","70.00","","383"
"","5274","0","1:Maize_Ear_Moisture content_%","3","2019-09-26T19:09:04+0200","70.00","","383"
"","5281","0","2:Maize_Grain_Fresh weight_g","1","2019-09-26T21:06:15+0200","15.00","","384"
"","5282","0","2:Maize_Grain_Fresh weight_g","2","2019-09-26T21:06:16+0200","14.00","","384"
"","5283","0","2:Maize_Grain_Fresh weight_g","3","2019-09-26T21:06:17+0200","12.00","","384"
"","5278","0","1:Maize_Grain_Fresh weight_g","1","2019-09-26T21:06:11+0200","7.00","","384"
"","5279","0","1:Maize_Grain_Fresh weight_g","2","2019-09-26T21:06:12+0200","7.00","","384"
"","5280","0","1:Maize_Grain_Fresh weight_g","3","2019-09-26T21:06:13+0200","7.00","","384"
"","5284","0","3:Maize_Grain_Fresh weight_g","1","2019-09-26T21:06:19+0200","25.00","","384"
"","5285","0","3:Maize_Grain_Fresh weight_g","2","2019-09-26T21:06:20+0200","23.00","","384"
"","5286","0","3:Maize_Grain_Fresh weight_g","3","2019-09-26T21:06:22+0200","26.00","","384"
"","5382","0","Amount_harvested_g","1","2019-09-26T21:06:34+0200","1750.00","","384"
"","5290","0","2:Maize_Ear_Moisture content_%","1","2019-09-26T21:06:29+0200","45.00","","384"
"","5291","0","2:Maize_Ear_Moisture content_%","2","2019-09-26T21:06:30+0200","45.00","","384"
"","5292","0","2:Maize_Ear_Moisture content_%","3","2019-09-26T21:06:31+0200","44.00","","384"
"","5287","0","1:Maize_Ear_Moisture content_%","1","2019-09-26T21:06:24+0200","65.00","","384"
"","5288","0","1:Maize_Ear_Moisture content_%","2","2019-09-26T21:06:25+0200","65.00","","384"
"","5289","0","1:Maize_Ear_Moisture content_%","3","2019-09-26T21:06:27+0200","65.00","","384"
"","5296","0","2:Maize_Grain_Fresh weight_g","1","2019-09-26T21:06:51+0200","25.00","","385"
"","5297","0","2:Maize_Grain_Fresh weight_g","2","2019-09-26T21:06:52+0200","21.00","","385"
"","5298","0","2:Maize_Grain_Fresh weight_g","3","2019-09-26T21:06:54+0200","25.00","","385"
"","5293","0","1:Maize_Grain_Fresh weight_g","1","2019-09-26T21:06:45+0200","10.00","","385"
"","5294","0","1:Maize_Grain_Fresh weight_g","2","2019-09-26T21:06:47+0200","10.00","","385"
"","5295","0","1:Maize_Grain_Fresh weight_g","3","2019-09-26T21:06:50+0200","9.00","","385"
"","5299","0","3:Maize_Grain_Fresh weight_g","1","2019-09-26T21:06:55+0200","34.00","","385"
"","5300","0","3:Maize_Grain_Fresh weight_g","2","2019-09-26T21:06:56+0200","34.00","","385"
"","5301","0","3:Maize_Grain_Fresh weight_g","3","2019-09-26T21:06:57+0200","38.00","","385"
"","5383","0","Amount_harvested_g","1","2019-09-26T21:07:09+0200","2001.00","","385"
"","5305","0","2:Maize_Ear_Moisture content_%","1","2019-09-26T21:07:02+0200","50.00","","385"
"","5306","0","2:Maize_Ear_Moisture content_%","2","2019-09-26T21:07:03+0200","50.00","","385"
"","5307","0","2:Maize_Ear_Moisture content_%","3","2019-09-26T21:07:06+0200","50.00","","385"
"","5302","0","1:Maize_Ear_Moisture content_%","1","2019-09-26T21:06:59+0200","70.00","","385"
"","5303","0","1:Maize_Ear_Moisture content_%","2","2019-09-26T21:07:00+0200","70.00","","385"
"","5304","0","1:Maize_Ear_Moisture content_%","3","2019-09-26T21:07:01+0200","70.00","","385"
"","5311","0","2:Maize_Grain_Fresh weight_g","1","2019-09-26T21:07:21+0200","20.00","","386"
"","5312","0","2:Maize_Grain_Fresh weight_g","2","2019-09-26T21:07:22+0200","21.00","","386"
"","5313","0","2:Maize_Grain_Fresh weight_g","3","2019-09-26T21:07:23+0200","20.00","","386"
"","5308","0","1:Maize_Grain_Fresh weight_g","1","2019-09-26T21:07:18+0200","9.00","","386"
"","5309","0","1:Maize_Grain_Fresh weight_g","2","2019-09-26T21:07:18+0200","8.00","","386"
"","5310","0","1:Maize_Grain_Fresh weight_g","3","2019-09-26T21:07:19+0200","8.00","","386"
"","5314","0","3:Maize_Grain_Fresh weight_g","1","2019-09-26T21:07:24+0200","30.00","","386"
"","5315","0","3:Maize_Grain_Fresh weight_g","2","2019-09-26T21:07:25+0200","30.00","","386"
"","5316","0","3:Maize_Grain_Fresh weight_g","3","2019-09-26T21:07:26+0200","30.00","","386"
"","5384","0","Amount_harvested_g","1","2019-09-26T21:09:01+0200","1750.00","","386"
"","5320","0","2:Maize_Ear_Moisture content_%","1","2019-09-26T21:08:01+0200","45.00","","386"
"","5321","0","2:Maize_Ear_Moisture content_%","2","2019-09-26T21:08:02+0200","45.00","","386"
"","5322","0","2:Maize_Ear_Moisture content_%","3","2019-09-26T21:08:03+0200","42.00","","386"
"","5317","0","1:Maize_Ear_Moisture content_%","1","2019-09-26T21:07:29+0200","65.00","","386"
"","5318","0","1:Maize_Ear_Moisture content_%","2","2019-09-26T21:07:34+0200","65.00","","386"
"","5319","0","1:Maize_Ear_Moisture content_%","3","2019-09-26T21:07:57+0200","65.00","","386"
"","5326","0","2:Maize_Grain_Fresh weight_g","1","2019-09-26T21:09:08+0200","25.00","","387"
"","5327","0","2:Maize_Grain_Fresh weight_g","2","2019-09-26T21:09:09+0200","25.00","","387"
"","5328","0","2:Maize_Grain_Fresh weight_g","3","2019-09-26T21:09:10+0200","26.00","","387"
"","5323","0","1:Maize_Grain_Fresh weight_g","1","2019-09-26T21:09:05+0200","10.00","","387"
"","5324","0","1:Maize_Grain_Fresh weight_g","2","2019-09-26T21:09:06+0200","10.00","","387"
"","5325","0","1:Maize_Grain_Fresh weight_g","3","2019-09-26T21:09:07+0200","12.00","","387"
"","5329","0","3:Maize_Grain_Fresh weight_g","1","2019-09-26T21:09:12+0200","37.00","","387"
"","5330","0","3:Maize_Grain_Fresh weight_g","2","2019-09-26T21:09:13+0200","38.00","","387"
"","5331","0","3:Maize_Grain_Fresh weight_g","3","2019-09-26T21:09:13+0200","34.00","","387"
"","5385","0","Amount_harvested_g","1","2019-09-26T21:12:22+0200","2000.00","","387"
"","5335","0","2:Maize_Ear_Moisture content_%","1","2019-09-26T21:09:19+0200","50.00","","387"
"","5336","0","2:Maize_Ear_Moisture content_%","2","2019-09-26T21:09:21+0200","50.00","","387"
"","5337","0","2:Maize_Ear_Moisture content_%","3","2019-09-26T21:09:22+0200","50.00","","387"
"","5332","0","1:Maize_Ear_Moisture content_%","1","2019-09-26T21:09:16+0200","70.00","","387"
"","5333","0","1:Maize_Ear_Moisture content_%","2","2019-09-26T21:09:17+0200","70.00","","387"
"","5334","0","1:Maize_Ear_Moisture content_%","3","2019-09-26T21:09:18+0200","70.00","","387"
